chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.36802265,2441.360058,2607.756492,5261.618184,0.092958622,-92.18287659,89.4488678,0.304937512,15.6800127,16.13882637,4.586717606,-5.952377319,4.430647373,-4.104037285,-0.831582844,-4.649431229,1.552274227,-3.310574055,3.426962614,-4.618294716,5.189706326,-7.0526824,-1.796697974,-4.552497864,-2.645484924,happy
0.421419472,2254.683661,2531.230396,5039.977857,0.073614067,-180.4333344,78.12747955,11.46286678,33.05857086,13.83783817,13.8349247,4.34705019,12.39624977,-1.580104351,7.687806129,0.260430783,5.310985565,-1.105870605,3.08686614,-2.06210351,0.725284994,-1.913448334,1.849137187,-5.359574318,2.502662897,happy
0.274130851,2454.629194,2505.788072,5413.142267,0.104276769,-152.1042023,78.22367096,4.397238731,17.54045105,0.48706764,-2.563229322,-2.05043745,0.30037114,-18.54644775,0.146881029,-8.582543373,-5.027118206,-10.4994812,-8.243042946,-14.97128487,-9.10255146,-13.31996155,-2.582158804,-11.05605316,-4.530282497,happy
0.407872617,3098.403433,2609.364876,6030.305202,0.162524716,-93.67516327,52.72698593,-1.839886785,25.76688194,6.752982616,4.075922966,-0.781522512,7.980288029,-5.218822479,5.432473183,-10.17226887,-1.630948544,-7.345056057,-3.774083853,-8.606052399,-1.07769537,-3.875522375,1.256881714,-5.690512657,-1.565455556,happy
0.426881522,2426.571448,2514.630164,5282.218059,0.0944828,-47.8686142,77.19972992,-2.297625542,24.58784866,2.76190877,10.03325844,1.224527121,5.307991505,-1.317086935,10.40082073,1.022156715,6.671657085,-1.659581184,3.298408508,-0.590918839,3.424360991,-0.105091013,3.0426085,-5.452944756,1.101177812,happy
0.330747515,2876.90103,2512.940877,5721.548736,0.146135927,-128.4463806,57.82065201,-18.49846649,3.250658035,-12.28666878,2.066937923,-15.92305851,-11.8220892,-12.79880714,-2.170968056,-6.788775444,-0.880332947,-8.33446312,-2.434759617,-3.863525867,-1.879760027,-10.07195759,-0.552405417,-5.151432514,6.838014603,happy
0.289712101,2428.592048,2214.117527,4810.829243,0.126408533,-204.6043854,56.69700623,-6.417651176,12.10651684,-2.592968225,2.367186308,-5.626453876,-4.072875977,-8.382413864,1.300134778,-5.557246685,-2.554787874,-6.736069679,-2.68292737,-2.289221764,3.343250275,-2.100558043,5.763507843,-2.785444498,5.499299526,happy
0.253493279,2091.111597,2190.027408,4424.906577,0.090085245,-142.7432709,107.5017395,-10.5381918,11.18339348,-2.503776073,-10.30143547,-13.04428673,-4.786231518,-17.43238449,-8.388237953,-11.19851017,-4.630251884,-11.29015255,-3.621986389,-7.753796101,-1.709154963,-10.04267979,-0.971833706,-5.069466114,-2.344205141,happy
0.267440379,2607.023067,2603.158726,5599.224476,0.096870163,-141.1819,77.98561859,3.428426027,-1.04182744,-4.628015041,-2.0170784,-16.03962708,-10.17518139,-9.102357864,-12.95981407,-10.05912018,-3.939181089,-10.3893404,-8.942070961,-10.80407333,-4.850993156,-13.35836506,1.137842417,-10.01303959,-4.719766617,happy
0.340281963,2361.494518,2401.474929,4754.487917,0.109218538,-95.37524414,89.72484589,-4.179962158,20.69342804,3.366581202,0.399402916,0.298454463,3.480467558,-2.339997292,1.795879722,-6.462649345,6.242752552,-8.134595871,-0.539851129,-2.507728815,-10.0839901,-6.376856327,-3.963391781,-10.10605335,-4.880268097,happy
0.25312683,2888.265092,2586.023809,5889.814385,0.114506866,-138.1576996,56.14694214,-3.124601603,19.30027962,-3.060811996,-9.644500732,-19.48338699,-6.017765522,-14.02203178,-4.112395287,-9.641399384,-1.826108932,-1.597741604,0.807021856,-1.123188019,1.049520969,-4.29036808,-3.180646181,-9.377749443,-5.396429539,happy
0.295493126,2559.723047,2577.257048,5368.892535,0.0999257,-145.6965637,65.78682709,5.694993496,19.00411606,3.331033945,5.283745289,-4.41045332,6.826899052,-3.794475555,0.648070157,-4.592524052,2.462326527,-3.785573483,3.303804636,-5.708068848,-2.020221233,-1.858684182,6.510752678,-1.74904871,10.02901936,happy
0.29544279,1545.139098,1925.044478,3268.688568,0.062217311,-280.3727112,108.2851181,54.58484268,32.26591873,11.32220554,-5.704849243,-9.891289711,-9.503427505,-5.892101765,-5.841303825,-19.97512627,-12.85458755,-13.56155682,-6.011604786,-5.876977444,-5.771665573,-9.637890816,-1.03856802,-8.609449387,-4.448352814,happy
0.412454307,1514.377648,1756.846085,3169.347502,0.067585003,-132.4256897,145.4673157,17.60198975,5.332581043,8.111837387,10.81399632,1.585587025,3.95754528,5.857556343,3.754690886,5.879221439,7.014720917,1.22873652,4.894236565,2.812943697,5.46463871,-0.726695478,9.132595062,-3.196291685,5.408519745,happy
0.303926319,1625.053506,1885.174755,3605.994862,0.072452699,-247.3972015,132.3104248,49.51495361,10.1222105,7.252717972,2.53435874,-2.767646313,-3.099023342,-6.071192741,0.764289558,-5.723371029,1.419834375,-6.457447052,-3.658095837,-2.830604076,-4.454797268,-3.479276657,2.975102425,-7.086892128,-2.536169052,happy
0.333782554,1595.557007,1808.794479,3252.938663,0.073110669,-226.7140808,117.7899475,12.5449934,3.235215187,2.539166689,9.384037018,-1.508855343,-5.06013155,-7.581795216,-4.84918642,-8.033269882,-3.331393003,-7.031965256,-2.876731396,-5.785139084,-4.335328102,-7.659934998,-1.255107284,-9.925485611,-0.35922271,happy
0.380643904,2177.767133,2646.070837,4971.636604,0.070591788,-67.88973236,101.8512726,15.05325317,6.852281094,9.409466743,3.970807314,-0.212095752,5.722901821,1.323988199,7.758465767,1.396645546,3.897319555,-4.916439056,4.516278744,-5.147233009,0.244174898,-2.218845844,5.108705997,-1.605884671,4.774913311,happy
0.296391547,2660.325593,2603.206232,5613.082725,0.115896503,-160.0636139,78.07210541,2.432671785,4.803017616,-9.543921471,0.387611687,-17.91487503,-13.28398037,-18.8646965,-16.39966202,-16.12621307,-4.350841999,-19.92467499,-10.58743858,-12.24717522,-7.792883873,-19.74171829,-2.770985842,-9.570800781,-5.147083282,happy
0.322520822,2581.568037,2550.191873,5747.990243,0.109901452,-170.5569916,76.2796402,12.19418812,11.56269741,5.378247738,-1.774849415,-3.368855,-9.546175003,-9.814146042,-3.039189577,-12.6879282,-2.387825489,-6.624171734,-4.134986877,-5.80762291,0.315419853,-6.760329723,1.399784923,-3.355074883,0.316499978,happy
0.281775385,2214.077234,2504.726152,4973.894924,0.089442014,-112.8806,98.70697021,16.58503723,5.750738144,-0.373771727,5.252819538,-9.75908947,3.805926085,-9.210555077,-7.340137005,-4.957117558,-4.961010933,-13.8143816,-7.523002148,-4.798196793,-8.730249405,-11.13556767,-1.481442332,-7.052098751,-4.486265182,happy
0.238223389,2788.820578,2705.503,6123.029642,0.119746441,-146.0189209,61.30279922,-2.217435837,1.919457078,10.95482159,-27.42339897,7.567891598,-23.60953522,-25.60335541,5.395759106,-25.61536789,-9.67470932,-10.60030079,-14.33816242,-5.134161949,-11.11952114,-11.17055511,-1.089889526,-9.989808083,-5.539595604,happy
0.238223389,2788.820578,2705.503,6123.029642,0.119746441,-146.0189209,61.30279922,-2.217435837,1.919457078,10.95482159,-27.42339897,7.567891598,-23.60953522,-25.60335541,5.395759106,-25.61536789,-9.67470932,-10.60030079,-14.33816242,-5.134161949,-11.11952114,-11.17055511,-1.089889526,-9.989808083,-5.539595604,happy
0.32796818,2084.733569,2238.375448,4208.224553,0.09392687,-89.57382202,113.1641006,-5.460370064,7.533397198,2.877173185,-1.022441506,0.075032994,-0.086493805,-7.969112873,3.329345703,-7.322695732,2.118064642,-1.927105665,-3.686083794,0.232827201,0.190248847,-6.624814987,1.86043191,-8.243618965,-4.771456242,happy
0.437177747,1981.025528,2389.964009,4469.947971,0.062716552,-76.09898376,103.9734802,6.542521954,17.598032,10.63156796,8.247015953,-5.245894909,2.384176731,-2.868593931,-0.150656492,-5.496777058,1.746706963,-3.548959732,0.870825231,1.087596536,2.604705811,-0.834234178,4.608011246,-1.143358231,2.923949003,happy
0.29722622,2162.694616,2329.225947,4541.75587,0.082942053,-118.0640717,96.35227966,-2.183552265,17.28279114,1.161901951,3.770987034,-4.875821114,-2.029661179,-2.742965698,-5.460244656,-7.577888489,-6.206737995,-10.45183754,-2.656797886,-5.98785162,5.557806969,-2.715049982,1.166120887,-6.724518776,-1.745243073,happy
0.330827117,1727.690999,2128.987091,3504.053811,0.060158366,-148.0997314,118.4621735,12.18892288,24.03302193,6.764941692,-1.300904036,-3.942418337,-5.807605267,-7.94092989,2.842614412,-10.99215603,0.165572315,-10.48284721,-3.215379715,-9.303517342,-1.185714483,-6.795662403,-4.828574181,-4.22622776,-6.507466316,happy
0.364531696,1494.343221,1839.33026,3179.54744,0.056472826,-154.1836548,126.3652878,1.902965426,22.51637459,15.13299084,12.13116264,3.577299118,1.732762218,-8.734387398,1.039648294,1.152011871,1.667610884,-3.683404446,-1.093114018,-3.682343245,-3.895414352,-4.785410404,-1.682571054,-9.175415039,-3.375261068,happy
0.338129848,2409.339487,2403.661232,5390.167406,0.107540166,-159.0097961,91.43063354,-3.145951271,-15.03043842,1.726429224,-4.578065395,-12.59977055,-8.629066467,-11.75234604,-5.2543993,-6.425468445,-5.465374947,-9.554197311,-10.5973177,-13.02461529,-6.990067959,-8.989486694,-0.817645669,-17.06377792,0.01845945,happy
0.312491745,2072.378237,2154.959229,4145.92493,0.092466939,-149.7056274,90.96295929,-3.069415092,21.60269165,-0.637937546,3.001841545,-9.801825523,-0.071145825,-11.19265747,-0.749670088,-9.022174835,2.549268723,-3.34126091,-3.716900826,-4.833425045,-0.234089956,-5.472248554,-2.072257996,-3.177725792,-0.210984364,happy
0.309121788,3142.670489,2830.595652,6682.284593,0.150660087,-153.6504669,61.59453583,0.557683229,0.814359963,-6.764592648,-2.430898428,-1.763431907,-1.956034422,-7.658094406,0.001178612,-15.280406,3.6930511,-12.35986233,-5.704157352,-8.099211693,-8.031405449,-10.6289835,-1.148190498,-12.89658737,-1.954875588,happy
0.350120515,2522.789222,2491.009912,5129.735648,0.115775188,-33.16376495,78.48571777,-11.6312542,26.51026726,8.137159348,3.979822874,6.125086784,-1.31395185,-1.58532846,5.673469067,-9.77593708,2.993487597,-4.831964016,4.744979858,-4.968656063,4.580793858,-3.728070021,3.560266495,1.187714815,2.440709829,happy
0.273394555,2317.353797,2592.88995,5290.134678,0.078304137,-56.37768555,84.76735687,1.326755524,20.81254578,8.075101852,6.624975204,-0.672530711,8.874428749,-3.757926702,3.555760384,-5.883946896,-3.825578928,-7.288591385,2.213102102,-0.385109812,2.530891657,-3.851320744,1.162859678,-7.986541271,0.662883461,happy
0.284651965,2024.324996,2219.037772,4379.798516,0.07487861,-149.8422241,95.47277069,-5.983093262,31.35510635,14.89369678,13.68416691,-0.5812307,3.356291771,4.412570477,-4.140705109,-12.2122879,-1.135404706,-1.417876601,3.03840971,-4.673654079,4.377049923,-12.64574146,-7.493889809,-4.375656605,-1.772007823,happy
0.366324902,2339.474003,2107.551264,4735.446365,0.114616843,-190.7890015,74.11968994,30.01284409,8.34372139,-16.71278763,-6.088630199,-1.263889313,-4.428738594,-2.770757437,-5.591944218,-8.779150963,-4.873022556,-9.301475525,-4.483176231,-6.385411263,-1.503975868,-5.679602623,0.088796608,-7.681272507,-1.063065171,happy
0.437488198,2395.628512,2651.18049,5228.751716,0.087799545,-79.36954498,84.16040802,5.249764919,26.19144821,6.099357605,5.38754797,8.354075432,3.138176441,3.710970402,8.783464432,-2.010612965,5.770331383,1.009965301,5.609128475,-3.765925169,1.856911659,-2.366654634,1.449594617,-1.677644372,6.636225224,happy
0.36764133,2398.455651,2354.167017,4877.128842,0.10292228,-94.98196411,85.61455536,-7.853101254,28.68456078,6.330880642,7.327637672,-13.03357983,10.86851788,-0.114915125,3.425425291,3.372597456,4.07682848,-4.484613419,3.723347187,0.060606964,0.833765447,-3.971139193,0.139414743,-5.892684937,-0.792051971,happy
0.333395571,1981.723958,2290.998137,4373.773552,0.081298072,-202.1999664,117.2414169,13.24192142,17.38524818,16.75460052,-5.547173023,5.85832119,-9.125067711,-1.539487481,2.768387318,-12.95584106,5.673986435,-4.982186794,3.257653475,-5.890539169,-2.848983526,-2.953908205,-0.140504435,-0.723516583,4.204780102,happy
0.276869893,2196.095124,2117.466482,4611.013784,0.105135419,-122.2490311,115.4012451,-7.676694393,-0.479034126,2.758183479,-8.275365829,-8.959965706,-14.49056721,-5.186396599,0.880778134,-8.284696579,-2.036663771,-1.464162588,-1.20786047,-3.830389977,3.469568491,-2.716707945,2.308435678,-2.698501825,0.19173415,happy
0.369044811,2221.142451,2309.652053,4867.495567,0.092064447,-105.1100159,75.00204468,1.70018959,26.54751015,2.887998819,4.648223877,-0.733432233,3.451230764,-2.554083824,4.245811939,-6.303106785,2.183570623,-6.661554813,-0.758858681,-2.487880707,0.533177793,-4.007680416,2.89847827,-3.557803869,-1.190005898,happy
0.409611553,1507.497031,1748.736796,3223.030511,0.056409334,-107.7377625,125.9984894,4.861783981,36.3342514,10.85118103,13.83325005,5.462330818,8.515762329,1.399200678,9.443220139,4.438803673,7.494954109,0.415893137,2.245907545,-3.132400274,1.31261003,0.831085861,5.159238815,1.328176737,4.792725563,happy
0.254372805,1831.264886,1777.317928,3286.938458,0.097961993,-212.8946686,108.2868881,-23.6954937,-18.3081665,-17.51856804,-19.14997292,-6.16494894,-10.05804157,2.038882971,-2.993288517,-7.67376709,-5.736462593,-8.074404716,-2.523850918,-9.796686172,-2.270709276,-3.918603659,7.468241215,3.895855188,2.80778861,happy
0.398220032,2236.57724,2455.885138,4786.246058,0.078617061,-124.6758194,83.46305084,18.7355938,32.81236267,9.717166901,17.58317184,-0.285171926,6.280846596,-4.063590527,2.82064271,-3.806361437,0.488504618,-4.031737328,-3.026781321,-5.230782986,2.939592361,-4.787657738,3.169668436,-4.433676243,-2.59477663,happy
0.283742249,2471.173109,2573.846664,5241.001642,0.112614965,-130.1336517,90.88825226,14.47465324,17.4966507,8.052855492,1.333888054,4.952731133,-10.14778519,-4.763185501,4.424014568,-10.89139462,-2.304306984,-11.16636658,4.361742973,-14.40221119,-2.280060768,-0.083088502,-2.669126272,-4.179327011,-1.192448497,happy
0.412997731,1491.688354,2075.824182,3184.355745,0.04597629,-218.810582,122.2344861,27.92079885,23.72294099,22.8444985,19.02464704,8.671313439,10.2050516,2.470252665,5.675140724,1.888023686,6.255843928,-2.542396884,-0.917639062,-4.774317036,1.21103814,-0.386343232,1.133951088,-1.452190482,1.454535282,happy
0.245946563,1355.436173,1593.794832,2316.702658,0.079155606,-303.857916,135.9565049,1.837915248,-4.874344836,-19.61125145,-14.64279903,-7.090585904,2.261965763,-0.626623594,0.73293394,-2.712698815,0.263211547,-5.682631288,-5.087810373,-4.466398648,1.721484219,-3.062391351,1.726125589,-1.344901134,1.373774663,happy
0.288458847,2780.992818,2734.300963,5996.347074,0.126230151,-161.8732945,68.84880099,5.828111613,11.7462372,-9.119324389,-9.678359793,-10.47690839,-13.52816828,-7.666642845,-0.898072238,-16.02852428,-4.743239365,-10.33551754,-4.159141371,-13.4553151,-3.056518321,-1.854449232,5.620204263,5.78456192,6.859506691,happy
0.416686067,1956.403155,2367.232773,4151.241565,0.082463598,-232.5759338,97.96443422,50.03633334,18.32114083,10.17460134,9.590767189,-1.036723742,3.534781967,-1.389818761,-0.304541273,-5.238749978,3.257361358,-3.99670662,-0.013200622,-4.564515868,-0.299851246,-4.393318567,0.554737411,-0.721076409,2.880038791,happy
0.306054021,899.6364297,1409.779893,1665.939926,0.048647854,-422.3619907,166.7016986,14.18857505,34.02276039,6.653825333,15.71709983,5.715618226,5.229516333,-2.746856583,-5.43978736,2.548735146,4.226305209,-3.073821171,-0.164215431,-3.138440698,-0.325737805,-6.829199632,-2.746969432,-4.609185558,3.289204551,happy
0.388051809,2167.852346,2424.564371,4589.772246,0.092680845,-154.0483756,110.4178655,4.69654637,7.867354722,5.456372544,-1.63343359,0.450338902,-4.387396691,-6.431094027,-4.310592009,-10.18361718,-0.962038124,-9.738449442,-3.224451141,-6.20153937,-3.451021063,-7.461772947,-0.512728345,-7.209311162,1.453308444,happy
0.519939377,1267.548708,1878.997907,2498.976556,0.050128571,-405.9807662,137.2905517,18.76856823,17.20228999,0.92936383,12.99016299,2.007724472,3.163913943,-1.170362741,2.8102525,-0.529814202,3.843494847,1.405273048,4.013568566,2.173937393,7.61659206,3.154878383,3.928425295,0.824862067,2.535222995,happy
0.503710785,2022.705783,2167.545231,4321.923866,0.082337749,-163.057491,82.91459654,12.77981607,27.8096508,16.03987184,10.86007317,4.230541429,6.68259864,-0.777689607,4.762466796,2.263065273,6.791226156,-1.778194465,6.613671139,0.128003033,3.300436325,-1.040337001,5.010324571,-3.094354793,2.789090919,happy
0.418730379,1508.327274,1841.243949,2985.948611,0.063370365,-150.4177358,140.5209709,-8.429159772,20.62823149,3.078993682,2.013790224,-4.867064687,4.303035781,-9.622704109,2.823449993,-7.219281754,-0.757921396,-6.240744034,-1.223977074,-3.834818622,1.41763564,-5.955231177,-0.615153031,-5.522395787,-2.655447738,happy
0.350530132,1662.210197,1732.094101,3355.788041,0.071838568,-282.2917185,107.1274506,-13.24596134,19.25411003,5.384106623,-1.212855227,-0.942061727,2.596164015,-5.280507988,1.837099679,-0.818250255,2.507007125,-0.790377603,1.589097742,-3.985157122,-5.926807836,-4.399075649,-0.068371163,-2.143628086,6.316466077,happy
0.328217945,1248.51354,1966.244061,2387.677229,0.040359922,-281.5062223,120.135512,30.5941847,31.82302752,14.68695112,13.98635102,5.869232301,9.075649068,1.552267325,5.486600805,-0.913746024,-3.437354325,-3.680109592,-3.381347106,-2.648877524,-1.804941675,-3.875265455,0.500261226,-5.624474983,-1.061830934,happy
0.305082622,1889.706394,2192.05321,3848.393396,0.075305289,-195.6608382,121.9011171,25.01296746,26.82817662,5.975358458,-2.896083973,-1.803187754,-1.7498806,-2.619843713,-1.742653188,-3.086464729,-0.673894007,-2.911997854,1.109043096,-4.626380947,1.886476891,-5.871771605,-3.194386955,-5.588084452,6.200746961,happy
